transaction_id,product1,product2,product3,product4,product5,product6,product7,product8,product9,product10,product11,product12,product13,product14,product15,product16,product17,product18,product19,product20,product21,product22,product23,product24,product25,product26,product27,product28,product29,product30,product31,product32,product33,product34,product35,product36,product37,product38,product39,product40,product41,product42,product43,product44,product45
2784,World Beer,Whisky,Vodka,Speciality Beer,Rum,Premium Lager,Own Label,Iberia,Brandy/Cognac,Bottled Ale,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,Whisky,Spirits & Fortified,Speciality Beer,South America,Rum,Premium Lager,Premium Cider,Made Wine British,Bottled Ale,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,White Boxes,Sparkling,South America White,South African White,South Africa White,Red Wine Bxes & 25Cl,Port,Italy White,French White South,Cocktails/Liqueurs,Champagne,Australian White,Australian Red,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,Iberia,Brnd Alchol Carbntes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,Sparkling,Over-Ice Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,World Beer,White Boxes,Standard Lager,Speciality Beer,South Africa White,South Africa Red,Premium Cider,Premium Canned Ale,Over-Ice Cider,New Zealand White,Fruit Cider,Everyday Cider,Cocktails/Liqueurs,Bottled Ale,Bitter,Beer/Lager Gifts,Australian Red,American White,American Rose,American Red,America White,,,,,,,,,,,,,,,,,,,,,,,,
2790,Premium Lager,Generic,French White 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,Standard Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,Iberia,Fruit Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,Port,Fruit Cider,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,White Boxes,Whisky,Vodka,Standard Lager,Spirits & Fortified,Sparkling,Premium Lager,Generic,Cocktails/Liqueurs,Beer/Lager Gifts,Australia White,American White,American Rose,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,New Zealand White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,Whisky,Vodka,Sherry Spanish,Port,Made Wine British,Gin,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,Whisky,Gin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,Spirits Mixers,Sparkling,Lambrusco Rosso,Italian White,American White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,Italian Red,Iberia,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,Whisky,Small Sizes Red,Premium Lager,Premium Cider,Miscellaneous,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,Speciality Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,Vodka,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,Italy White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,Whisky,Vodka,Speciality Beer,Rum,Cooking Wine,Cocktails/Liqueurs,Brandy/Cognac,Australian White,Australian Red,American White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,Sherry Spanish,Premium Cider,Italy White,Italian White,Iberia,Everyday Cider,Champagne,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,World Beer,Vodka,Std Canned Ale,Sparkling,Small Sizes White,Premium Lager,Premium Cider,Premium Canned Ale,Italian Red,Iberia,Cocktails/Liqueurs,Champagne,Australia White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,Whisky,Vodka,Sparkling,Sherry Spanish,Premium Lager,Premium Cider,Over-Ice Cider,New Zealand White,German,French Red,Everyday Cider,Brnd Alchol Carbntes,Australian Red,American Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,Everyday Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,Whisky,Sparkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,Whisky,German,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,Standard Lager,Sparkling,Premium Canned Ale,Over-Ice Cider,Italy White,Cocktails/Liqueurs,Bottled Ale,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,World Beer,Cocktails/Liqueurs,Brnd Alchol Carbntes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,Spirits Mixers,Sparkling,Over-Ice Cider,Italy White,Fruit Cider,Cocktails/Liqueurs,Barware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,World Beer,Whisky,Standard Lager,Sparkling,South America,South Africa Red,Rum,Premium Lager,Premium Cider,Port,Perry,Over-Ice Cider,New Zealand White,Malt Whisky,Italy White,Italian Red,Iberia,Generic,French Red South,French Red 2,Cocktails/Liqueurs,Champagne,Brnd Alchol Carbntes,Australian White,Australian Red,Australia White,American Red,America White,,,,,,,,,,,,,,,,,
2816,Vodka,Gin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,Over-Ice Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,Sparkling,South America,New Zealand White,Italy White,Iberia,French Red 2,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,World Beer,Standard Lager,Sparkling,South America White,South Africa White,Small Sizes White,Small Sizes Red,Rum,Premium Lager,Premium Cider,Premium Canned Ale,Over-Ice Cider,Italy White,Italian Red,Iberia White,French White 2,French White,French Red South,Everyday Cider,Brandy/Cognac,Bottled Ale,Australian Red,Australia White,American White,America White,,,,,,,,,,,,,,,,,,,,
2820,Port,Other Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,Vermouths/Aperitifs,Premium Lager,Port,Other Red,Malt Whisky,Made Wine British,Italian Red,Iberia,Gin,French Red,Cocktails/Liqueurs,Bitter,Australian White,Australian Red,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,World Beer,Vodka,Sparkling,South African White,Sherry Spanish,New Zealand White,Nablab,Iberia White,French White 2,Cocktails/Liqueurs,Champagne,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,Small Sizes Red,New Zealand White,Fine Wines,Cocktails/Liqueurs,Champagne,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,Standard Lager,Premium Lager,Italy White,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,Sparkling,Premium Lager,New Zealand White,Italy White,Iberia White,French White 2,French Red South,French Red 2,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,Whisky,Vermouths/Aperitifs,Standard Lager,Sparkling,South America White,Port,New Zealand White,New Zealand Red,Malt Whisky,Madeira & Marsala,Italian Red,Iberia,French White Rhone,French White Loire,French White 2,French Red South,French Red 2,Cocktails/Liqueurs,Brandy/Cognac,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,
2827,World Beer,Standard Lager,Port,Italy White,Iberia,Everyday Cider,Cocktails/Liqueurs,Bitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,Everyday Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,Premium Lager,New Zealand White,French Red 2,Everyday Cider,Australian White,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,Sparkling,Small Sizes White,Premium Cider,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,Vodka,Standard Lager,Speciality Beer,Sparkling,South America White,South America,South African White,South Africa Red,Premium Lager,Over-Ice Cider,New Zealand White,Italy White,Italian Red,Iberia,French Red 2,Bottled Ale,Australian White,Australian Sparkling,Australian Red,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,
2832,Whisky,Spirits Mixers,South America,South African White,South Africa White,Small Sizes White,Sherry Spanish,Iberia White,Iberia,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,World Beer,Whisky,Vodka,Sparkling,South America White,South African White,South Africa White,South Africa Red,Premium Lager,New Zealand White,Gin,French White 2,Cocktails/Liqueurs,Australian Red,Australia White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,Vodka,Port,New Zealand White,French White 2,Cocktails/Liqueurs,Champagne,Brandy/Cognac,Australian Red,American White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,World Beer,Standard Lager,Small Sizes White,Premium Lager,Premium Cider,Over-Ice Cider,Italy White,Italian White,French Red,Cocktails/Liqueurs,Champagne,Australian White,American White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,Basics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,Basics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,Basics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,Vodka,Sparkling,South America White,South America,Premium Lager,New Zealand White,Iberia,French Red 2,French Red,Champagne,Australian White,Australian Red,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,South Africa Red,Sherry Spanish,Red Wine Bxes & 25Cl,Italy White,Italian White,Iberia White,Iberia,French Red 2,British Fortified,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,Vermouths/Aperitifs,South Africa White,Premium Lager,Italy White,Italian Red,Iberia White,Generic,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,World Beer,Whisky,Vodka,Stout,Speciality Beer,Sparkling,South America,South Africa White,South Africa Red,Premium Canned Ale,Port,Madeira & Marsala,Italy White,Gin,German,French Red South,Everyday Cider,Cocktails/Liqueurs,Bitter,Australian Red,America White,,,,,,,,,,,,,,,,,,,,,,,,
2844,Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,Italian White,Iberia,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,White Rum,Speciality Beer,Sparkling,Rum,Premium Lager,Premium Cider,Premium Canned Ale,Port,Over-Ice Cider,Other Red,Italy White,Italian Red,Iberia,Fine Wines,Cooking Wine,Cocktails/Liqueurs,Champagne,Brnd Alchol Carbntes,Bottled Ale,Bitter,American White,America White,,,,,,,,,,,,,,,,,,,,,,,
2847,Standard Lager,Sparkling,South America,South Africa White,Small Sizes White,Premium Lager,Italy White,Italian White,Italian Red,Iberia,French White 2,French Red,Bottled Ale,Australian White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,Whisky,Italian Red,Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,Over-Ice Cider,Made Wine British,Italy White,Italian Red,Iberia,Australian White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,Italian White,Brnd Alchol Carbntes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,White Uk,Whisky,Spirits Mixers,Speciality Beer,Small Sizes Wht Othr,Other Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,South America,South African White,French Red 2,French Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,White Rum,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,Sparkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,Whisky,Vodka,Vermouths/Aperitifs,Standard Lager,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,Gin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,Whisky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,Whisky,Vodka,Standard Lager,Spirits & Fortified,Over-Ice Cider,Italy White,Gin,Fruit Cider,Everyday Cider,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,Sparkling,Other Red,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,Sparkling,New Zealand White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,Vodka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,Wine Gifts,Vermouths/Aperitifs,Standard Lager,Premium Lager,No/Low Alc Cider,French White 2,French Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,Sparkling,German,Cocktails/Liqueurs,Bottled Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,Stout,Sparkling,Small Sizes White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,Sherry Spanish,Made Wine British,Cocktails/Liqueurs,British Fortified,American White,American Rose,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,South America,Sherry Spanish,Gin,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,Whisky,Cocktails/Liqueurs,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,Wine Gifts,Sparkling,Rum,Other Red,French Red South,Cocktails/Liqueurs,Beer/Lager Gifts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,World Beer,Vodka,Sparkling,South America,Premium Lager,Italian White,French Red 2,Brandy/Cognac,Australian Red,American White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,World Beer,Sparkling,South America,South Africa Red,Small Sizes Red,Italy White,Italian White,Italian Red,Iberia White,Iberia,Gin,French White 2,French Red South,French Red 2,Cocktails/Liqueurs,Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,Whisky,Vodka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,Vodka,Sparkling,Red Wine Bxes & 25Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,White Uk,Vodka,Sparkling,South Africa White,Small Sizes Wht Othr,Premium Lager,Italian White,Iberia White,Iberia,German,French White,Cocktails/Liqueurs,Australian White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,Made Wine British,Cocktails/Liqueurs,Brandy/Cognac,Bottled Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,White Rum,Whisky,Vermouths/Aperitifs,Rum,Premium Lager,Cocktails/Liqueurs,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,World Beer,Spirits & Fortified,Beer/Lager Gifts,American Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,Made Wine British,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,Sparkling,Premium Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,Cocktails/Liqueurs,British Fortified,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,Italian Red,Bottled Ale,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,White Boxes,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,No/Low Alc Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,Italian Red,American White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,Sparkling,Italian Red,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,Whisky,Cocktails/Liqueurs,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,Own Label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,Sparkling,Small Sizes White,German,Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,White Rum,Premium Lager,Fruit Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,World Beer,Vodka,Sparkling,Premium Lager,Premium Cider,Perry,Made Wine British,French Red 2,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,World Beer,Fruit Cider,Everyday Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,White Rum,Whisky,Sparkling,South America,South Africa White,South Africa Red,Premium Lager,Iberia,Australian White,Australian Red,American White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,Cocktails/Liqueurs,Brnd Alchol Carbntes,Brandy/Cognac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,World Beer,Speciality Beer,Italy White,French Red 2,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,Sparkling,South America White,Small Sizeswhite Oth,Italian Red,Iberia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,Vodka,Standard Lager,Bottled Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,Sparkling,Italian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,White Boxes,Sparkling,Small Sizes Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,Vermouths/Aperitifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,American Red,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,Whisky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,Stout,Spirits Mixers,Speciality Beer,Italian White,Fine Wines,Champagne,Bitter,Beer/Lager Gifts,American White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,Whisky,French White 2,French Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,American White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,White Rum,Whisky,Vodka,Sparkling,Small Sizeswhite Oth,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,Iberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,Made Wine British,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,Whisky,Malt Whisky,Bottled Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,Spirits Mixers,South America,Small Sizeswhite Oth,Small Sizes White,French White 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,South America White,South Africa Red,Italy White,Australian White,Australia White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,White Boxes,Standard Lager,Red Wine Bxes & 25Cl,French Red 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,Whisky,Vodka,Stout,Rum,Made Wine British,Iberia White,Gin,Cocktails/Liqueurs,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,World Beer,Standard Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,Sherry Spanish,New Zealand White,Italy White,Italian Red,Australian Red,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,Iberia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,Vodka,Premium Lager,Premium Cider,Champagne,Bitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,Small Sizes Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,Whisky,Vodka,Cocktails/Liqueurs,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,Premium Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,Madeira & Marsala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,Sparkling,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,Sparkling,French Red 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,Italian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,Sparkling,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,South Africa White,Port,New Zealand White,Brnd Alchol Carbntes,Australian White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,South America,Port,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,Cocktails/Liqueurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,World Beer,Speciality Beer,Sparkling,New Zealand White,French White 2,Champagne,Bottled Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,Standard Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,Whisky,Spirits Mixers,Sparkling,Small Sizes Red,Sherry Spanish,Premium Lager,Malt Whisky,Italy White,Italian Red,Gin,Cocktails/Liqueurs,Bottled Ale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,Whisky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,World Beer,White Boxes,Whisky,Standard Lager,Spirits & Fortified,Speciality Beer,South America,South Africa Red,Red Wine Bxes & 25Cl,Premium Lager,Port,Italy White,Italian Red,Iberia,French White South,French White,French Red South,French Red 2,French Red,Bottled Ale,Australian Red,American Red,,,,,,,,,,,,,,,,,,,,,,,
2942,American White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,Standard Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,Sparkling,Italian Red,Iberia White,American White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,South America White,South Africa White,Italy White,Italian White,Iberia White,Iberia,French White South,French White 2,French White,Australia White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,Vodka,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,Standard Lager,Spirits & Fortified,Italy White,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,Vermouths/Aperitifs,Std Canned Ale,Spirits Mixers,Speciality Beer,Sparkling,South America,South African White,South Africa White,Premium Canned Ale,Own Label,New Zealand White,New Zealand Red,Nablab,Italian White,Gin,French White South,French White 2,French Red South,French Red 2,Bottled Ale,Bitter,Australian Red,Australia White,,,,,,,,,,,,,,,,,,,,,,
2949,Whisky,Vodka,South Africa White,Sherry Spanish,Port,Italy White,Italian White,Italian Red,Iberia,French Red South,French Red 2,French Red,Brandy/Cognac,American Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,World Beer,Stout,South America,South Africa Red,Premium Lager,Premium Cider,Malt Whisky,Italian Red,Iberia,French Red South,Brandy/Cognac,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,Fruit Cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,Whisky,Standard Lager,Italian White,Cocktails/Liqueurs,Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,Sherry Spanish,Premium Lager,Brandy/Cognac,American Red,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,Brnd Alchol Carbntes,Australian White,Australia White,America White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,Whisky,Vermouths/Aperitifs,Standard Lager,Small Sizes Red,Premium Lager,Premium Canned Ale,Port,Gin,French White 2,Cocktails/Liqueurs,Champagne,Bottled Ale,Barware,Australian Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,World Beer,Wine Gifts,Standard Lager,Sparkling,South African White,Premium Lager,Over-Ice Cider,New Zealand White,Italy White,Italian White,Iberia White,Iberia,French White 2,Cocktails/Liqueurs,Champagne,Australian White,Australia White,American Rose,American Red,America White,,,,,,,,,,,,,,,,,,,,,,,,,
2959,Premium Lager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
